,Brand,no_of_rear_camera,rear_camera_1_pixels,rear_camera_2_pixels,rear_camera_3_pixels,rear_camera_4_pixels,rear_camera_5_pixels,no_of_front_camera,front_camera_1_pixels,front_camera_2_pixels,Release_year,Screen-size,operationg_system,Internal_storage(GB),WiFi,Bluetooth,Battery(mah),RAM,Touchscreen,Form-factor,Processor,GPS,Resolution,Accelerometer,Proximity_sensor,Ambient_light_sensor,Expandable_storage,Rear_flash,Proceesor_make,Height,Breadth,Width,Price_in_India,Weight,Compass/magnetometer,Headphones,Gyroscope,Expandable_storage_type,4G_or_3G,Simtype,GSM/CDMA,Expandable_storage(GB)
7761,Xiaomi,1,,,,,,1,,,2023.0,6.6,Android,256.0,Yes,Yes,4980.0,8192.0,Yes,Touchscreen,,Yes,1080.0,Yes,Yes,Yes,,,,163.64,74.29,8.8,24999.0,,,,,,4G,,,
7762,Vivo,2,50.0,8.0,,,,1,50.0,,2023.0,6.78,Android,256.0,Yes,Yes,4600.0,8192.0,Yes,Touchscreen,octa-core,Yes,2800.0,Yes,Yes,Yes,,,Qualcomm Snapdragon,164.18,74.37,7.46,,186.0,Yes,Yes,Yes,,,,,
7763,Oppo,2,108.0,2.0,,,,1,16.0,,2022.0,6.7,Android,128.0,Yes,Yes,4800.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,,Qualcomm Snapdragon,162.3,74.3,7.7,,171.0,Yes,,Yes,microSD,,,,
7764,Xiaomi,1,,,,,,1,,,2023.0,6.6,Android,256.0,Yes,Yes,4980.0,8192.0,Yes,Touchscreen,,Yes,1080.0,Yes,Yes,Yes,,,,163.64,74.29,8.8,23590.0,,,,,,4G,,,
7765,Xiaomi,1,,,,,,1,,,2023.0,6.6,Android,256.0,Yes,Yes,4980.0,8192.0,Yes,Touchscreen,,Yes,1080.0,Yes,Yes,Yes,,,,163.64,74.29,8.8,25999.0,,,,,,4G,,,
7766,Huawei,2,50.0,8.0,,,,2,60.0,8.0,2023.0,6.78,HarmonyOS,128.0,Yes,Yes,4500.0,,Yes,Touchscreen,octa-core,Yes,2652.0,Yes,Yes,Yes,,,Qualcomm Snapdragon,164.24,74.35,7.88,,188.0,Yes,,Yes,,,,,
7767,Xiaomi,1,,,,,,1,,,2023.0,6.6,Android,256.0,Yes,Yes,4980.0,8192.0,Yes,Touchscreen,,Yes,1080.0,Yes,Yes,Yes,,,,163.64,74.29,8.8,23689.0,,,,,,4G,,,
7768,LG,2,13.0,5.0,,,,1,13.0,,2019.0,6.1,Android,32.0,Yes,Yes,3500.0,2048.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,,,Yes,No,,156.3,73.9,8.6,,,,,,microSD,4G,Nano-SIM,GSM,2000.0
7769,Huawei,1,13.0,,,,,1,5.0,,2018.0,5.45,Android,32.0,Yes,Yes,3020.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,,,,Yes,Yes,MediaTek,146.5,70.9,8.3,,142.0,,Yes,,microSD,4G,Nano-SIM,GSM,256.0
7770,InFocus,1,13.0,,,,,1,8.0,,2018.0,5.7,Android,32.0,Yes,,4000.0,3072.0,Yes,Touchscreen,quad-core,,720.0,Yes,Yes,Yes,Yes,LED,MediaTek,152.3,72.4,8.8,,148.0,,Yes,,microSD,4G,Nano-SIM,GSM,128.0
7771,Xiaomi,1,,,,,,1,,,2023.0,6.6,Android,256.0,Yes,Yes,4980.0,8192.0,Yes,Touchscreen,,Yes,1080.0,Yes,Yes,Yes,,,,163.64,74.29,8.8,25999.0,,,,,,4G,,,
7772,Vivo,1,16.0,,,,,1,24.0,,2018.0,6.0,Android,32.0,Yes,Yes,3225.0,4096.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,,,,10990.0,,Yes,Yes,Yes,microSD,,,,
7773,Xiaomi,1,,,,,,1,,,2023.0,6.6,Android,256.0,Yes,Yes,4980.0,8192.0,Yes,Touchscreen,,Yes,1080.0,Yes,Yes,Yes,,,,163.64,74.29,8.8,27990.0,,,,,,4G,,,
7774,Panasonic,2,16.0,2.0,,,,1,16.0,,2019.0,6.2,Android,64.0,Yes,Yes,4000.0,4096.0,Yes,Touchscreen,,Yes,,Yes,,Yes,Yes,Yes,MediaTek Helio,154.7,74.5,8.6,10990.0,158.0,,,,microSD,,,,512.0
7775,Xiaomi,1,,,,,,1,,,2023.0,6.6,Android,256.0,Yes,Yes,4980.0,8192.0,Yes,Touchscreen,,Yes,1080.0,Yes,Yes,Yes,,,,163.64,74.29,8.8,27999.0,,,,,,4G,,,
7776,Xiaomi,1,,,,,,1,,,2023.0,6.6,Android,256.0,Yes,Yes,4980.0,8192.0,Yes,Touchscreen,,Yes,1080.0,Yes,Yes,Yes,,,,163.64,74.29,8.8,27999.0,,,,,,4G,,,
7777,Panasonic,2,16.0,2.0,,,,1,16.0,,2019.0,6.2,Android,64.0,Yes,Yes,4000.0,4096.0,Yes,Touchscreen,,Yes,,Yes,,Yes,Yes,Yes,MediaTek Helio,154.7,74.5,8.6,9999.0,158.0,,,,microSD,,,,512.0
7778,Huawei,3,48.0,13.0,12.0,,,1,13.0,,2023.0,6.67,,128.0,Yes,Yes,4815.0,,Yes,Touchscreen,,Yes,1220.0,Yes,Yes,Yes,Yes,,Qualcomm Snapdragon,161.0,74.5,8.3,,197.0,Yes,,Yes,Nano Memory Card,,Nano-SIM,,256.0
7779,Huawei,2,50.0,2.0,,,,1,8.0,,2023.0,6.95,Android,128.0,Yes,Yes,7000.0,8192.0,Yes,Touchscreen,octa-core,Yes,2376.0,Yes,Yes,Yes,,,Qualcomm Snapdragon,171.6,79.9,8.9,,214.0,Yes,Yes,Yes,,,,,
7780,Oppo,3,13.0,2.0,2.0,,,1,16.0,,2021.0,6.51,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,,,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,163.6,75.7,8.4,11990.0,192.0,,,,microSD,,,,256.0
7781,Samsung,4,48.0,8.0,2.0,2.0,,1,13.0,,2021.0,6.5,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Dimensity,,,,18999.0,,,,,microSD,,,,1000.0
7782,LG,1,8.0,,,,,1,5.0,,2018.0,5.0,Android,16.0,Yes,Yes,2500.0,2048.0,Yes,Touchscreen,quad-core,,720.0,Yes,Yes,,Yes,LED,Qualcomm Snapdragon,146.3,73.2,8.2,7999.0,152.0,,,,microSD,,Nano-SIM,,32.0
7783,Infinix,2,13.0,2.0,,,,1,8.0,,2021.0,6.52,Android,32.0,Yes,Yes,6000.0,2048.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,,,Yes,,,,,,,,,,,4G,Nano-SIM,GSM,
7784,Acer,1,8.0,,,,,1,,,2014.0,5.0,Android,8.0,Yes,Yes,,1024.0,No,Touchscreen,e,Yes,,Yes,Yes,Yes,No,,,,,,7900.0,,No,Yes,No,,,,,
7785,Nokia,1,13.0,,,,,1,5.0,,2019.0,6.26,Android,16.0,Yes,Yes,4000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.44,76.24,8.6,6889.0,181.0,,,,microSD,,,,400.0
7786,Oppo,3,12.0,2.0,2.0,,,0,,,2019.0,6.5,Android,128.0,Yes,Yes,4230.0,4096.0,Yes,Touchscreen,octa-core,,720.0,Yes,Yes,Yes,Yes,Yes,,,,,,,,Yes,,microSD,4G,Nano-SIM,,256.0
7787,Huawei,2,50.0,8.0,,,,2,60.0,8.0,2023.0,6.78,HarmonyOS,256.0,Yes,Yes,4500.0,,,Touchscreen,octa-core,Yes,2652.0,Yes,Yes,Yes,,,Qualcomm Snapdragon,164.24,74.35,7.88,,193.0,Yes,,Yes,,,,,
7788,Xiaomi,3,48.0,2.0,2.0,,,1,8.0,,2021.0,6.5,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,,,,,,Yes,MediaTek Dimensity,161.81,75.34,8.92,,190.0,,,,,4G,Nano-SIM,GSM,
7789,Honor,2,50.0,2.0,,,,1,5.0,,2023.0,6.74,Android,256.0,Yes,Yes,6000.0,8192.0,Yes,Touchscreen,,,2388.0,Yes,Yes,Yes,,Yes,,167.48,76.85,8.27,,196.0,Yes,Yes,,,,,,
7790,Oppo,3,13.0,2.0,2.0,,,1,16.0,,2021.0,6.51,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,,,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,163.6,75.7,8.4,12799.0,192.0,,,,microSD,,,,256.0
7791,Intex,1,,,,,,1,,,2017.0,1.8,,,No,No,800.0,,No,Bar,e,No,128.0,No,No,No,Yes,,,111.9,46.9,13.4,,65.0,No,Yes,No,,,,,32.0
7792,Samsung,4,48.0,8.0,2.0,2.0,,1,13.0,,2021.0,6.5,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Dimensity,,,,18999.0,,,,,microSD,,,,1000.0
7793,Motorola,2,13.0,2.0,,,,1,5.0,,2020.0,6.2,Android,32.0,Yes,Yes,3550.0,2048.0,Yes,,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,159.77,76.56,8.65,,185.0,Yes,Yes,,microSD,,,,512.0
7794,Tecno,1,13.0,,,,,1,8.0,,2018.0,5.5,Android,16.0,Yes,,3050.0,2048.0,Yes,Touchscreen,quad-core,,720.0,Yes,,,Yes,Dual LED,MediaTek,,,,7500.0,,,,,microSD,4G,,GSM,128.0
7795,Vivo,1,8.0,,,,,1,5.0,,2019.0,6.22,Android,16.0,Yes,Yes,4030.0,2048.0,Yes,,,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,155.11,75.09,8.28,8190.0,163.5,Yes,Yes,Yes,microSD,,,,512.0
7796,Infinix,1,13.0,,,,,1,8.0,,2022.0,6.82,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,,720.0,,Yes,Yes,Yes,,MediaTek Helio,,,,8499.0,,,,Yes,microSD,,,,256.0
7797,Alcatel,1,13.0,,,,,1,2.0,,,6.0,Android,,Yes,Yes,,,Yes,Touchscreen,dual-core,Yes,720.0,Yes,Yes,Yes,No,LED,,,,,,,Yes,Yes,No,,,,,
7798,Honor,3,54.0,8.0,2.0,,,1,16.0,,2022.0,6.67,Android,256.0,Yes,Yes,4800.0,16384.0,Yes,,octa-core,Yes,1080.0,,,Yes,,,Qualcomm Snapdragon,162.5,75.3,7.9,,187.0,,Yes,,,,,,
7799,Vivo,1,8.0,,,,,1,5.0,,2019.0,6.22,Android,16.0,Yes,Yes,4030.0,2048.0,Yes,,,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,155.11,75.09,8.28,8500.0,163.5,Yes,Yes,Yes,microSD,,,,512.0
7800,Energizer,1,16.0,,,,,1,13.0,,2018.0,5.9,Android,128.0,Yes,Yes,5800.0,6144.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,MediaTek Helio,164.2,79.4,12.15,,,Yes,,Yes,microSD,4G,Micro-SIM,GSM,256.0
7801,Oppo,1,16.0,,,,,1,20.0,,2017.0,6.0,Android,32.0,Yes,Yes,3200.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,,Yes,Yes,Yes,LED,MediaTek Helio,156.5,76.0,7.5,,152.0,Yes,,,microSD,4G,,GSM,256.0
7802,Intex,1,2.0,,,,,1,,,2017.0,2.4,,4.0,No,No,2000.0,512.0,No,Bar,dual-core,No,,No,No,No,Yes,,,,,,,,No,Yes,No,,,,,32.0
7803,Lenovo,3,12.0,5.0,8.0,,,1,8.0,,2019.0,6.22,Android,64.0,Yes,Yes,3300.0,4096.0,Yes,Touchscreen,octa-core,,720.0,,Yes,Yes,Yes,Yes,MediaTek Helio,156.4,75.0,7.99,,161.0,,Yes,,microSD,,Nano-SIM,,256.0
7804,Lava,1,13.0,,,,,1,5.0,,2023.0,6.5,Android,64.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,,720.0,Yes,Yes,Yes,Yes,Yes,,164.5,76.0,9.0,7999.0,204.0,,Yes,,,,,,256.0
7805,Oppo,3,64.0,8.0,2.0,,,1,16.0,,2022.0,6.59,Android,256.0,Yes,Yes,5000.0,12288.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,No,Yes,Qualcomm Snapdragon,,,,,,,Yes,Yes,,,,,
7806,Huawei,4,48.0,8.0,2.0,2.0,,1,32.0,,2019.0,6.26,Android,128.0,Yes,Yes,4000.0,6144.0,Yes,Touchscreen,,Yes,1080.0,Yes,Yes,Yes,,,HiSilicon Kirin,,,,,,Yes,Yes,Yes,,4G,Nano-SIM,GSM,
7807,Huawei,4,64.0,8.0,2.0,2.0,,1,16.0,,2021.0,6.67,Android,128.0,Yes,Yes,4300.0,8192.0,,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,No,Yes,Qualcomm Snapdragon,,,,,,Yes,,Yes,,,Nano-SIM,,
7808,Honor,3,50.0,50.0,8.0,,,1,12.0,,2022.0,6.81,Android,256.0,Yes,Yes,4800.0,8192.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,,,,,,Yes,Yes,Yes,,,,,
7809,Itel,1,5.0,,,,,1,2.0,,2022.0,5.45,Android,32.0,Yes,Yes,4000.0,2048.0,,,,,,,,,Yes,Yes,,,,,5199.0,,,,,microSD,4G,Nano-SIM,GSM,128.0
7810,Mobiistar,1,8.0,,,,,1,13.0,,2018.0,5.0,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,,720.0,Yes,,,Yes,LED,,,,,4230.0,,,Yes,,microSD,4G,Nano-SIM,GSM,128.0
7811,Infinix,1,13.0,,,,,1,8.0,,2022.0,6.82,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,,720.0,,Yes,Yes,Yes,,MediaTek Helio,,,,8499.0,,,,Yes,microSD,,,,256.0
7812,Energizer,1,5.0,,,,,1,,,2018.0,2.4,Android,8.0,Yes,Yes,2000.0,1024.0,No,Bar,quad-core,Yes,240.0,,,,Yes,,MediaTek,132.0,56.0,18.5,,256.0,,Yes,,microSD,4G,,GSM,32.0
7813,Mobiistar,1,8.0,,,,,1,13.0,,2018.0,5.0,Android,16.0,Yes,Yes,3000.0,2048.0,Yes,Touchscreen,quad-core,,720.0,Yes,,,Yes,LED,,,,,5999.0,,,Yes,,microSD,4G,Nano-SIM,GSM,128.0
7814,LG,1,8.0,,,,,1,5.0,,2018.0,5.0,Android,16.0,Yes,Yes,2500.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,,Yes,LED,,146.3,73.2,8.2,6699.0,152.0,,Yes,,microSD,,,,32.0
7815,Itel,1,5.0,,,,,1,2.0,,2022.0,5.45,Android,32.0,Yes,Yes,4000.0,2048.0,,,,,,,,,Yes,Yes,,,,,5199.0,,,,,microSD,4G,Nano-SIM,GSM,128.0
7816,Nokia,1,13.0,,,,,1,5.0,,2019.0,6.26,Android,16.0,Yes,Yes,4000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.44,76.24,8.6,6899.0,181.0,,,,microSD,,,,400.0
7817,LG,1,8.0,,,,,1,5.0,,2018.0,5.0,Android,16.0,Yes,Yes,2500.0,2048.0,Yes,Touchscreen,quad-core,,720.0,Yes,Yes,,Yes,LED,Qualcomm Snapdragon,146.3,73.2,8.2,6375.0,152.0,,,,microSD,,Nano-SIM,,32.0
7818,Vivo,3,64.0,13.0,13.0,,,1,16.0,,2019.0,6.89,Android,256.0,Yes,Yes,4500.0,8192.0,Yes,Touchscreen,,Yes,1080.0,,,,,Yes,Qualcomm Snapdragon,167.44,76.14,9.4,,218.5,,Yes,,,,,,
7819,Itel,1,5.0,,,,,1,2.0,,2022.0,5.45,Android,32.0,Yes,Yes,4000.0,2048.0,,,,,,,,,Yes,Yes,,,,,5349.0,,,,,microSD,4G,Nano-SIM,GSM,128.0
7820,Motorola,3,50.0,8.0,2.0,,,1,8.0,,2023.0,6.6,Android,,Yes,Yes,5000.0,,Yes,,,Yes,,,,,,,,171.0,80.0,11.9,,280.0,,,,,4G,Nano-SIM,GSM,
7821,Huawei,1,13.0,,,,,1,8.0,,2019.0,6.09,Android,32.0,Yes,Yes,,3072.0,Yes,Touchscreen,,Yes,720.0,Yes,Yes,,Yes,Yes,,,,,,,,,,microSD,4G,Regular,GSM,512.0
7822,Honor,3,64.0,2.0,2.0,,,1,16.0,,2021.0,6.6,Android,128.0,Yes,Yes,4000.0,8192.0,Yes,Touchscreen,octa-core,Yes,1080.0,,,Yes,,,MediaTek Dimensity,160.68,73.3,8.4,,179.0,Yes,Yes,Yes,,,Nano-SIM,GSM,
7823,Infinix,1,13.0,,,,,1,8.0,,2022.0,6.82,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,,720.0,,Yes,Yes,Yes,,MediaTek Helio,,,,8499.0,,,,Yes,microSD,,,,256.0
7824,Archos,1,,,,,,1,,,2017.0,4.7,Android,,Yes,Yes,3000.0,1024.0,Yes,Touchscreen,e,No,720.0,No,No,No,No,,,,,,,,No,Yes,No,,,,,
7825,Oppo,2,13.0,2.0,,,,1,8.0,,2023.0,6.56,Android,128.0,Yes,,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,1612.0,Yes,Yes,Yes,Yes,,MediaTek Dimensity,162.8,75.1,7.99,,186.0,Yes,Yes,,,,Nano-SIM,,
7826,Huawei,3,13.0,5.0,2.0,,,1,8.0,,2021.0,6.6,Android,64.0,Yes,Yes,5000.0,4096.0,,Touchscreen,,Yes,720.0,,Yes,Yes,Yes,,MediaTek Helio,165.26,76.02,9.2,,185.0,,Yes,Yes,microSD,,Nano-SIM,GSM,512.0
7827,Nokia,1,13.0,,,,,1,5.0,,2019.0,6.26,Android,16.0,Yes,Yes,4000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.44,76.24,8.6,7999.0,181.0,,,,microSD,,,,400.0
7828,Nokia,1,13.0,,,,,1,5.0,,2019.0,6.26,Android,16.0,Yes,Yes,4000.0,2048.0,Yes,Touchscreen,quad-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,Qualcomm Snapdragon,159.44,76.24,8.6,10393.0,181.0,,,,microSD,,,,400.0
7829,Lava,1,13.0,,,,,1,5.0,,2023.0,6.5,Android,64.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,,720.0,Yes,Yes,Yes,Yes,Yes,,164.5,76.0,9.0,7999.0,204.0,,Yes,,,,,,256.0
7830,Lava,1,13.0,,,,,1,5.0,,2023.0,6.5,Android,64.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,,720.0,Yes,Yes,Yes,Yes,Yes,,164.5,76.0,9.0,7999.0,204.0,,Yes,,,,,,256.0
7831,Infinix,1,13.0,,,,,1,8.0,,2022.0,6.82,Android,64.0,Yes,Yes,6000.0,4096.0,Yes,Touchscreen,octa-core,,720.0,,Yes,Yes,Yes,,MediaTek Helio,,,,8499.0,,,,Yes,microSD,,,,256.0
7832,Tecno,1,13.0,,,,,1,8.0,,2018.0,5.5,Android,16.0,Yes,,3050.0,2048.0,Yes,Touchscreen,quad-core,,720.0,Yes,,,Yes,Dual LED,MediaTek,,,,9500.0,,,,,microSD,4G,,GSM,128.0
7833,LG,1,16.0,,,,,1,8.0,,2019.0,6.1,Android,32.0,Yes,Yes,3000.0,4096.0,Yes,Touchscreen,quad-core,Yes,1440.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,153.2,71.9,7.9,21990.0,159.0,,,,microSD,,,,2000.0
7834,Honor,1,48.0,,,,,1,8.0,,2022.0,6.5,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,163.66,75.13,8.68,,194.0,Yes,,,,,,,
7835,Samsung,4,64.0,8.0,5.0,2.0,,1,20.0,,2021.0,6.4,Android,128.0,Yes,Yes,5000.0,6144.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,Yes,MediaTek Helio,158.9,73.6,8.4,24999.0,184.0,,,,microSD,,,,1000.0
7836,Realme,2,50.0,50.0,,,,1,5.0,,2023.0,6.5,Android,128.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,,Unisoc,164.2,75.7,8.3,9699.0,187.0,,Yes,,microSD,,,,1000.0
7837,Realme,2,50.0,50.0,,,,1,5.0,,2023.0,6.5,Android,128.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,,Unisoc,164.2,75.7,8.3,9699.0,187.0,,Yes,,microSD,,,,1000.0
7838,Realme,2,50.0,50.0,,,,1,5.0,,2023.0,6.5,Android,128.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,,Unisoc,164.2,75.7,8.3,10199.0,187.0,,Yes,,microSD,,,,1000.0
7839,Realme,2,50.0,50.0,,,,1,5.0,,2023.0,6.5,Android,128.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,,Unisoc,164.2,75.7,8.3,10199.0,187.0,,Yes,,microSD,,,,1000.0
7840,Realme,2,50.0,50.0,,,,1,5.0,,2023.0,6.5,Android,128.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,,Unisoc,164.2,75.7,8.3,10199.0,187.0,,Yes,,microSD,,,,1000.0
7841,Meizu,4,50.0,32.0,8.0,30.0,,1,44.0,,2021.0,6.7,Android,256.0,Yes,Yes,4500.0,12288.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,,LED,Qualcomm Snapdragon,162.5,73.0,8.1,,189.0,Yes,,Yes,,,,,
7842,Samsung,4,48.0,8.0,2.0,2.0,,1,13.0,,2021.0,6.5,Android,128.0,Yes,Yes,5000.0,8192.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,Yes,Yes,Yes,Yes,MediaTek Dimensity,,,,23999.0,,,,,microSD,,,,1000.0
7843,Vivo,4,50.0,13.0,8.0,8.0,,1,32.0,,2020.0,6.56,Android,128.0,Yes,Yes,4315.0,8192.0,Yes,,octa-core,Yes,1080.0,,Yes,Yes,,,Qualcomm Snapdragon,158.46,72.8,8.04,,181.5,Yes,,Yes,,,Nano-SIM,GSM,
7844,LG,1,16.0,,,,,1,8.0,,2018.0,6.0,Android,64.0,Yes,Yes,3300.0,6144.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,Dual LED,Qualcomm Snapdragon,151.7,75.4,7.3,,157.0,Yes,,Yes,microSD,,,,2000.0
7845,Lenovo,1,13.0,,,,,1,5.0,,2019.0,6.9,Android,64.0,Yes,Yes,5180.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,,,Yes,LED,Qualcomm Snapdragon,,,,,195.0,,,,microSD,4G,Nano-SIM,GSM,128.0
7846,Realme,2,50.0,50.0,,,,1,5.0,,2023.0,6.5,Android,128.0,Yes,Yes,5000.0,4096.0,Yes,Touchscreen,octa-core,Yes,,Yes,Yes,Yes,Yes,,Unisoc,164.2,75.7,8.3,9699.0,187.0,,Yes,,microSD,,,,1000.0
7847,iQOO,3,50.0,8.0,2.0,,,1,16.0,,2023.0,6.78,Android,256.0,Yes,Yes,5000.0,8192.0,,Touchscreen,,,1080.0,Yes,Yes,Yes,,,Qualcomm Snapdragon,164.81,76.9,8.5,,202.0,,,Yes,,,,,
7848,ZTE,1,8.0,,,,,1,5.0,,2020.0,5.45,Android,32.0,Yes,Yes,2660.0,2048.0,Yes,Touchscreen,quad-core,,720.0,Yes,Yes,Yes,Yes,Dual LED,MediaTek Helio,146.0,17.0,9.7,,162.0,,Yes,Yes,microSD,,,,128.0
7849,Realme,3,50.0,8.0,2.0,,,1,16.0,,2023.0,6.74,Android,128.0,Yes,Yes,4600.0,8192.0,Yes,Touchscreen,octa-core,,1240.0,Yes,,Yes,,,Qualcomm Snapdragon,163.85,75.75,8.9,,199.0,Yes,,Yes,,,,,
7850,Oukitel,3,48.0,2.0,,,,1,8.0,,2021.0,6.52,Android,128.0,Yes,Yes,15600.0,8192.0,Yes,Touchscreen,,,720.0,,Yes,Yes,Yes,,MediaTek Dimensity,178.2,86.2,23.8,,485.0,Yes,,Yes,microSD,,Nano-SIM,GSM,256.0
7851,Meizu,3,50.0,32.0,8.0,,,1,44.0,,2021.0,6.7,Android,256.0,Yes,Yes,4500.0,12288.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,,Yes,Qualcomm Snapdragon,162.5,73.0,8.1,,189.0,Yes,,Yes,,,,,
7852,Vivo,3,50.0,12.0,8.0,,,1,50.0,,2023.0,6.78,Android,256.0,Yes,Yes,4600.0,8192.0,Yes,Touchscreen,octa-core,Yes,2800.0,Yes,Yes,Yes,,,MediaTek Dimensity,164.18,74.37,7.46,,188.0,Yes,Yes,Yes,,,,,
7853,LG,3,13.0,5.0,2.0,,,1,13.0,,2019.0,6.5,Android,32.0,Yes,Yes,4000.0,3072.0,Yes,Touchscreen,octa-core,Yes,720.0,Yes,,,Yes,Yes,,165.8,77.5,8.2,,,,,,microSD,4G,Nano-SIM,GSM,2000.0
7854,Coolpad,1,8.0,,,,,1,5.0,,2018.0,5.5,Android,32.0,Yes,Yes,2500.0,3072.0,Yes,,octa-core,Yes,720.0,Yes,,,Yes,,MediaTek,149.7,70.6,6.5,,171.0,Yes,Yes,,microSD,4G,Nano-SIM,GSM,
7855,Tambo,1,5.0,,,,,1,5.0,,2018.0,5.0,Android,8.0,Yes,Yes,2500.0,1024.0,Yes,Touchscreen,,Yes,480.0,Yes,,,Yes,Yes,Spreadtrum,143.8,73.7,9.5,4599.0,150.7,,Yes,,microSD,4G,,GSM,64.0
7856,BlackBerry,2,13.0,13.0,,,,1,16.0,,2018.0,5.99,Android,64.0,Yes,Yes,4000.0,4096.0,Yes,Touchscreen,octa-core,Yes,1080.0,Yes,Yes,Yes,Yes,LED,Qualcomm Snapdragon,,,,13950.0,,Yes,Yes,Yes,microSD,,,,
7857,iQOO,3,50.0,8.0,2.0,,,1,16.0,,2022.0,6.78,Android,256.0,Yes,Yes,5000.0,8192.0,,Touchscreen,,,1080.0,Yes,Yes,Yes,,,Qualcomm Snapdragon,164.81,76.9,8.5,,202.0,,,Yes,,,,,
7858,Intex,1,,,,,,1,,,2017.0,1.8,,,No,Yes,1800.0,,No,,e,No,128.0,No,No,No,Yes,,,115.0,48.0,15.3,,86.5,No,Yes,No,,,,,32.0
7859,LG,1,16.0,,,,,1,8.0,,2018.0,6.0,Android,128.0,Yes,Yes,3300.0,6144.0,Yes,Touchscreen,octa-core,Yes,1440.0,Yes,Yes,Yes,Yes,Dual LED,Qualcomm Snapdragon,151.7,75.4,7.3,,157.0,Yes,,Yes,microSD,,,,2000.0
